business_id,business_name,phone,website,address,neighborhood_area,category_primary,rating_primary_value,chamber_member,website_verified
el_palacio_de_los_jugos,El Palacio de los Jugos,(786) 616-8913,https://elpalaciodelosjugos.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=Camino-de-Coral,7085 Southwest 24th Street,Coral Gables,food_beverage,4.3,N,verified
ellomarpetshop,El Palomar Pet Shop,(305) 442-7372,,,Coral Gables,retail,4.7,N,
el_pinero,El Pinero,,,2440 Southwest 67th Avenue,Coral Gables,retail,,N,
el_quart_segell,El Quart Segell,(305) 448-8224,https://lacasitacubancuisine.com/,"3805 SW 8th St, Coral Gables, FL 33134",University of Miami Area,hospitality,4.5,N,verified
el_rey_de_las_fritas,El Rey de las Fritas,(305) 644-6054,https://elreydelasfritas.com/,1821 Southwest 8th Street,Coral Gables,food_beverage,4.5,N,verified
elsalvadorschool,El Salvador School,,,,Coral Gables,education,,N,
el_shaddai_skincare_day_spa,El Shaddai Skincare Day Spa,(305) 284-8636,http://www.elshaddaiskincaredayspa.com/,5545 Southwest 8th Street,Coral Gables,retail,4.9,N,unverified
el_taquitos,El Taquitos,(305) 846-9608,https://www.eltaquito.restaurant/,"1380 SW 8th St, Miami, FL 33135",Douglas Road Corridor,food_beverage,4.1,N,verified
elaineking,Elaine King,(305) 432-3000,https://elaineking.com/,,Coral Gables,financial_services,5.0,N,verified
electricsuntanningsalons,Electric Sun Tanning Salons,(786) 717-5234,http://www.electricsunsalons.com/,,Sunset / South Gables,personal_services,5.0,N,verified
electrikpros,Electrik Pros,(305) 239-4959,https://www.electrikpros.com/,,Coral Gables,construction,4.7,N,verified
elekronelectric,Elekron Electric Inc,(786) 423-5230,http://www.elekronelectric.com/,,Miracle Mile,construction,5.0,N,verified
element_miami_international_airport,Element Miami International Airport,(305) 636-1600,https://www.marriott.com/en-us/hotels/miael-element-miami-international-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"3525 NW 25th St, Miami, FL 33142",Coral Gables,healthcare,4,Y,verified
elevatemiamichurch,Elevate Miami Church,(786) 409-5608,http://www.elevatemiamichurch.com/,,Douglas Road Corridor,nonprofit,4.7,N,verified
elia_at_sebastians_caf,Elia At Sebastian's Cafe,(305) 284-1934,https://newman-alumni-center.com/about-2/sebastians-cafe/,6200 San Amaro Drive,Coral Gables,food_beverage,4.9,N,verified
eliptek_technology_group,Eliptek Technology Group,(305) 887-8200,https://eliptek.com,"1172 S Dixie Hwy, Coral Gables, FL 33146",Coral Gables,technology,5,Y,unverified
ella_paradis,Ella Paradis,(844) 355-2669,https://www.ellaparadis.com/miami,255 Alhambra Circle,Ponce de Leon Corridor,retail,5,N,verified
elsatalerofamilydaycarehome,Elsa Talero Family Day Care Home,,,,Coral Gables,education,,N,
emergent_global_investments_llc,"Emergent Global Investments, LLC",(786) 964-1952,http://www.emergentgi.com/,,Coral Gables,financial_services,,Y,verified
emilianobreitsalons,Emiliano Breit Salon & Spa,(786) 899-0923,https://www.emilianobreitsalon.com/,,Ponce de Leon Corridor,personal_services,4.9,N,verified
emmy_squared_pizza,Emmy Squared Pizza,(786) 607-3669,https://emmysquaredpizza.com,"230 Miracle Mile, Coral Gables, FL 33134, United States",Coral Gables,food_beverage,4.4,Y,verified
empoweredlivingchiropractic,Empowered Living Chiropractic,(786) 622-2402,http://www.elchiropractic.com/,,Bird Road Corridor,healthcare,5.0,N,verified
englishcenterheadstart,English Center Head Start,,,,Bird Road Corridor,education,,N,
enrique_muoz,Enrique Munoz,(305) 261-7777,http://www.enriquemunozstudio.com/,6055 Southwest 8th Street,Coral Gables,construction,4.5,N,verified
enterprise,Enterprise,,,,Sunset / South Gables,auto_dealer,,N,
entrepidus,Entrepidus,(305) 747-1449,http://entrepidus.com/,,Ponce de Leon Corridor,technology,3.5,N,verified
envisionoptique,Envision Optique,(305) 444-9600,https://www.envisionoptique.com/,,Ponce de Leon Corridor,healthcare,4.8,N,verified
epgdbusinesslaw,EPGD Business Law,786-837-6787,https://www.epgdlaw.com/,,Coral Gables,legal,3.5,Y,verified
epic_smiles_miami,Epic Smiles Miami,(786) 245-6181,https://dentistlittlehavana.com/,2525 Southwest 8th Street,Douglas Road Corridor,healthcare,4.9,N,verified
epiphanyschool,Epiphany School,,http://www.ecsmiami.org/,,Sunset / South Gables,education,,N,verified
episcopal_church_center,Episcopal Church Center,(305) 284-2333,http://www.umchapel.org/,1150 Stanford Drive,University of Miami Area,nonprofit,4.9,N,verified
equinox,EQUINOX,786-497-8200,https://www.equinox.com/clubs/florida/coralgables?cid=gmb,,merrick park,wellness,3.8,Y,verified
equinoxbryantrk,Equinox Bryant Park,(212) 299-0562,https://www.equinox.com/clubs/new-york/midtown/bryantpark?cid=gmb,,Coral Gables,wellness,3.9,N,verified
equinoxcoralgables,Equinox Coral Gables,(786) 497-8200,https://www.equinox.com/clubs/florida/coralgables?cid=gmb,"370 San Lorenzo Avenue, Coral Gables, FL 33146",Bird Road Corridor,wellness,3.6,N,verified
equinoxgramercy,Equinox Gramercy,(212) 320-9870,,,Coral Gables,wellness,3.9,N,
equinoxgreenwichavenue,Equinox Greenwich Avenue,(212) 620-0103,,,Coral Gables,wellness,3.4,N,
equinoxhighline,Equinox High Line,(212) 367-0863,,,Coral Gables,wellness,3.8,N,
equinoxrockefellercenter,Equinox Rockefeller Center,(212) 218-8600,https://www.equinox.com/clubs/new-york/midtown/rockefeller,,Coral Gables,wellness,4.3,N,verified
equinoxtribeca,Equinox Tribeca,(212) 566-6555,,,Coral Gables,wellness,3.4,N,
equinoxwallstreet,Equinox Wall Street,(212) 964-6688,,,Coral Gables,wellness,3.6,N,
equipaws_pet_services,Equipaws Pet Services,(305) 794-3733,http://www.equipawspetservices.com/,"5825 Sunset Dr # 306, South Miami, FL 33143",Coral Gables,retail,4.9,Y,verified
equitable_advisors,Equitable Advisors,(305) 670-4400,https://www.equitablesouthflorida.com/,"9130 S Dadeland Blvd # 1400, Miami, FL 33156",Coral Gables,financial_services,,Y,verified
erba,Erba,(305) 712-7788,http://erbamiami.com/,"227 S Dixie Hwy, Coral Gables, FL 33133",Coral Gables,other,4.3,Y,verified
erba_miami,Erba Miami,(305) 712-7788,http://erbamiami.com/,"227 S Dixie Hwy, Coral Gables, FL 33133",Coral Gables,food_beverage,4.3,N,verified
erica_simons,Erica Simons,(786) 202-1014,https://www.drsimonplasticsurgery.com/,"3850 Bird Rd STE 201, Miami, FL 33146",Coral Gables,other,4.5,Y,unverified
erin_anding,Erin Anding,(305) 788-5345,https://erinhuyler.ewm.com/,"550 S Dixie Hwy, Coral Gables, FL 33146",Coral Gables,other,5,Y,unverified
ernestogonzalez,Ernesto Gonzalez PA,(305) 444-7899,,,Ponce de Leon Corridor,accounting,4.9,N,
esqtitle__real_estate_law,ESQ.title | Real Estate Law,(305) 501-2836,https://www.esqtitle.law/?utm_source=google&utm_medium=local,121 Alhambra Plaza,Ponce de Leon Corridor,legal,5,N,verified
esri,Esri,(305) 446-9786,https://www.esri.com/en-us/home,,Ponce de Leon Corridor,technology,5.0,N,verified
essenceboutique,Essence Boutique,(305) 448-6777,https://www.essencemiami.com/collections/whats-new,"78 Miracle Mile, Coral Gables, FL 33134",Miracle Mile,retail,4.9,N,verified
estetica_le_fate_llc,"Estetica Le Fate, LLC",(786) 333-2604,https://lefatespa.com,"3872 Grand Ave, Miami, FL 33133",Coral Gables,other,5,Y,unverified
esthetics_by_salima,Esthetics by Salima,(786) 768-1234,https://estheticsbyhalima.com/?y_source=1_MTAxNjMxNzE2NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"6931 SW 57th Ave, Coral Gables, FL 33146",Sunset / South Gables,retail,5,N,verified
esthetique_spa,Esthetique Spa,(305) 569-0612,http://www.skintiquemiami.com/,5751 Southwest 40th Street,Bird Road Corridor,retail,4.8,N,unverified
estrella_insurance,Estrella Insurance,(305) 262-7800,https://agents.estrellainsurance.com/en-us/fl/miami/125.html?utm_source=google&utm_medium=cpc,6801 Southwest 40th Street,Bird Road Corridor,insurance,4.9,N,verified
europeanautoservicecenter,European Auto Service Center,(305) 446-0061,https://autorepaircoralgables.com/,,Bird Road Corridor,auto_dealer,4.7,N,verified
eutelsat_americas_miami,Eutelsat Americas Miami,,http://www.eutelsat.com,2020 Ponce de Leon Boulevard,Ponce de Leon Corridor,professional_services,,N,unverified
evangelism_for_christ_church,Evangelism for Christ Church,(305) 446-6132,https://www.cccgables.org/,"222 Menores Ave #3906, Coral Gables, FL 33134",Sunset / South Gables,nonprofit,4.9,N,verified
evelynrichardsonfamilydaycarecenter,Evelyn Richardson Family Day Care Center,,,,Coral Gables,education,,N,
evensky_katz_foldes_financial_wealth_management,Evensky & Katz / Foldes Financial Wealth Management,(305) 448-8882,http://www.evensky.com/,"4000 Ponce de Leon Blvd #850, Coral Gables, FL 33146",Coral Gables,accounting,5,Y,verified
everbank,EverBank,(305) 448-8568,https://www.everbank.com/,20 Giralda Avenue,Ponce de Leon Corridor,banking,3,Y,verified
evgochargingstation,EVgo Charging Station,(877) 494-3833,https://www.evgo.com/find-a-charger/fl/coralgables/405-biltmore-way-87505/,,Coral Gables,construction,2.5,N,verified
evolution_payment_systems,Evolution Payment Systems,(305) 671-3178,http://www.evolutionpayments.com/,,Coral Gables,healthcare,,Y,verified
evolutionsalons,Evolution Salon & Spa,(305) 448-8222,https://monchomoreno.us/,,Ponce de Leon Corridor,personal_services,4.8,N,verified
executive_tropic_garden_hotel,Executive Tropic Garden Hotel,(305) 267-4490,http://www.executivefantasyhotels.com/,6925 Southwest 8th Street,Coral Gables,hospitality,4.3,N,verified
exit9giftemporium,Exit9 Gift Emporium,(212) 228-0145,https://www.shopexit9.com/,,Coral Gables,retail,4.5,N,verified
explore_foster_miami,Explore Foster Miami,(786) 624-8661,https://explorefostermiami.com,"401 NW 2nd Ave # S10, Miami, FL 33128",Coral Gables,education,3.8,Y,unverified
express_travel_a_gray_dawes_company,Express Travel (a Gray Dawes Company),(305) 341-1200,http://www.expresstravelus.com/,"201 Alhambra Cir #502, Coral Gables, FL 33134",Coral Gables,accounting,3.9,Y,verified
extendedstayamericapremiersuitesmiamicoralgables,Extended Stay America Premier Suites- Miami - Coral Gables,(305) 443-7444,https://www.extendedstayamerica.com/hotels/fl/miami/coral-gables?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,,Coral Gables,hospitality,3.9,N,verified
extensis_hr,Extensis HR,(305) 790-5302,https://extensishr.com,,Coral Gables,professional_services,,Y,unverified
extra_space_storage,Extra Space Storage,(305) 424-8425,https://www.extraspace.com/storage/facilities/us/florida/miami/3306/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,6850 Southwest 81st Terrace,Sunset / South Gables,retail,5,N,verified
exxon,Exxon,(305) 666-6396,https://www.exxonmobilfuels.com/en/find-gas-station/200319806,6701 Coral Way,Coral Gables,auto_dealer,4.3,N,verified
eyeglassplace,Eyeglass Place Inc,(305) 669-3890,,,Coral Gables,healthcare,5.0,N,
ezgeneralcontractor,EZ General Contractor LLC,(786) 412-5710,http://ez-gc.com/,,Coral Gables,construction,4.9,N,verified
ezmiamiplumbingservicereiremergency,EZ Miami Plumbing Service Repair & Emergency,(305) 250-8557,https://www.miamifloridaplumbing.com/,,Coral Gables,construction,4.2,N,verified
f45trainingcoralgables,F45 Training Coral Gables,(786) 464-9919,http://www.f45training.com/coralgables,,Sunset / South Gables,wellness,4.9,N,verified
fabsconstructionremodeling,Fab's Construction & Remodeling,(305) 833-8062,https://fabsremodeling.com/,,Ponce de Leon Corridor,construction,4.8,N,verified
faadebakery,Facade Bakery,,https://www.instagram.com/facademiami/,"271 Giralda Ave, Coral Gables, FL",Alhambra Circle,food_beverage,4.2,N,verified
facialmaniamedscoralgables,Facial Mania Med Spa - Coral Gables,(305) 376-7261,https://facialmaniamedspamiami.com/,,Bird Road Corridor,wellness,4.7,N,verified
faculty_club,Faculty Club,,https://dineoncampus.com/miami/faculty-club,,University of Miami Area,food_beverage,,N,verified
fairchild_tropical_botanic_garden,Fairchild Tropical Botanic Garden,(305) 667-1651,https://fairchildgarden.org/,"Old Cutler Rd, Coral Gables, FL 33156",Coral Gables,hospitality,4.8,Y,verified
fairlawnelementaryschool,Fairlawn Elementary School,,http://fairlawn.dadeschools.net/,"444 Southwest 60th Avenue, Miami, FL 33144",Coral Gables,education,,N,verified
family_dollar,Family Dollar,(305) 341-1984,https://locations.familydollar.com/fl/miami/1795-sw-8th-st?utm_source=google&utm_medium=organic&utm_campaign=maps,821 Southwest 67th Avenue,Coral Gables,retail,4.1,N,verified
family_medical_group_gables,Family Medical Group Gables,(305) 306-0233,https://thefamilymedgroup.com/locations/coral-gables/,"1330 SW 22nd St Suite 401, Miami, FL 33145",Coral Gables,healthcare,4.9,Y,verified
fantasy_1958,"Fantasy, 1958",,http://www.citybeautiful.net/,,University of Miami Area,hospitality,,N,unverified
fcc_usa_soccer_for_peace_foundation,FCC USA (Soccer for Peace Foundation),(786) 445-1544,https://fcc.futbol/usa,"405 University Dr, Coral Gables, FL 33134",Coral Gables,nonprofit,2.7,Y,unverified
fercomotors,Ferco Motors,(305) 541-3386,http://www.fercomotors.com/,,Coral Gables,auto_dealer,4.5,N,verified
ferdinand_funeral_homes__crematory,Ferdinand Funeral Homes & Crematory,(305) 631-0001,http://ferdinandfuneralhomes.com/,2546 SW 8th St,Douglas Road Corridor,retail,4.9,N,verified
ferrari,Ferrari,(786) 885-3490,https://miami.ferraridealers.com/en-US/,"200 Bird Rd, Coral Gables, FL 33146",Bird Road Corridor,retail,4.6,N,verified
ferrerlaw,Ferrer Law PA,(844) 220-5612,https://www.ferrerlawpa.com/?npcmp=dir:local:5346373:33166,,Ponce de Leon Corridor,legal,4.9,N,verified
fiallo_design,Fiallo Design,(305) 429-0088,https://fiallodesign.com/,,Coral Gables,marketing,5,Y,verified
fiba_international_basketball_federation,FIBA (International Basketball Federation),(917) 645-2137,https://fiba.basketball,"80 SW 8th St Suite 2170, Miami, FL 33130",Coral Gables,accounting,5,Y,unverified
fine_line_furniture_accessories,Fine Line Furniture & Accessories,(305) 661-4414,https://finelinefurnitureandaccessories.com/,"4217 Ponce de Leon Blvd, Coral Gables, FL 33146",Coral Gables,retail,5.0,Y,verified
fine_line_furniture_and_accessories,Fine Line Furniture and Accessories,(305) 661-4414,https://finelinefurnitureandaccessories.com/,"4217 Ponce de Leon Blvd, Coral Gables, FL 33146",Coral Gables,retail,5,Y,verified
fingerprinttechnologies,Fingerprint Technologies,(305) 443-9148,http://www.fingerprints4all.com/,,Coral Gables,personal_services,2.6,N,verified
fintech_espresso,Fintech Espresso,(305) 639-8218,https://fintechespresso.com/,"4100 Salzedo St STE 5, Coral Gables, FL 33146",Coral Gables,professional_services,4.8,N,unverified
fiola_miami,Fiola Miami,,https://www.fiolamiami.com/,1500 San Ignacio Avenue,Sunset / South Gables,food_beverage,4.2,N,verified
firstamericanbank,First American Bank,(305) 500-9501,https://www.firstambank.com/About/Connect/Branch-and-ATM-Locations/Coral-Gables-FL,"540 Biltmore Way, Coral Gables, FL 33134",Coral Gables,banking,4.3,N,verified
first_baptist_church_of_south_miami,First Baptist Church of South Miami,(305) 559-0241,http://coralpark.org/,"8755 SW 16th St, Miami, FL 33165",Coral Gables,nonprofit,4.8,N,verified
first_citizens_bank,First Citizens Bank,(305) 639-7200,https://locations.firstcitizens.com/fl/coral-gables/250-palermo-avenue,"250 Palermo Ave, Coral Gables, FL 33134",Coral Gables,banking,3.8,Y,verified
first_horizon_bank,First Horizon Bank,(305) 442-9991,https://www.firsthorizon.com/bank/fl/banking-in-miami?utm_source=organic&utm_medium=business%20listings&utm_campaign=yext,"2109 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,banking,4.2,Y,verified
first_solution_insurance,First Solution Insurance,(305) 667-6530,http://www.firstsolutioninsurance.com/,6530 Southwest 24th Street,Coral Gables,insurance,5,N,verified
first_umc_coral_gables_church,First UMC Coral Gables  Church,(305) 445-2578,http://www.welovecoralgables.org/,"536 Coral Wy, Coral Gables, FL 33134",Coral Gables,nonprofit,4.9,Y,verified
firstunitedmethodistchurchofcoralgablesthegrowingplaceschool,First United Methodist Church of Coral Gables & The Growing Place School,(305) 445-2578,http://www.welovecoralgables.org/,,Coral Gables,nonprofit,4.9,N,verified
first_united_methodist_church_of_miami,First United Methodist Church of Miami,(305) 371-4706,https://firstchurchmiami.org,"536 Coral Wy, Coral Gables, FL 33134",Coral Gables,nonprofit,4.9,Y,unverified
firstbank_florida,FirstBank Florida,(305) 442-1220,http://www.1firstbank.com/fl/en,"2990 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,banking,4,Y,verified
firstbankfloridacoralgables,FirstBank Florida - Coral Gables,(305) 442-1220,http://www.1firstbank.com/fl/en,,Ponce de Leon Corridor,banking,4.0,N,verified
fis_global,FIS Global,(305) 471-5842,https://fisglobal.com,"Miami, FL 33166",Coral Gables,accounting,,Y,verified
fitness_first,Fitness First,(786) 437-4400,https://www.lifetime.life/locations/fl/coral-gables.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,"237 S Dixie Hwy, Coral Gables, FL 33133",Coral Gables,wellness,3.8,N,verified
five_guys,Five Guys,(305) 740-5972,https://restaurants.fiveguys.com/1540-s-dixie-highway-(us-1),1540 South Dixie Highway,Sunset / South Gables,food_beverage,4.3,N,verified
flagleranimalclinic,Flagler Animal Clinic,(305) 266-8320,,,Coral Gables,healthcare,4.4,N,
flaglerautoreir,Flagler Auto Repair,(305) 269-3080,,,Coral Gables,auto_dealer,4.6,N,
flaglernails,Flagler Nails,(305) 722-0505,,,Coral Gables,personal_services,4.5,N,
flaglersmokeshop,Flagler smoke shop,(786) 353-2293,,,Coral Gables,retail,4.8,N,
flagstar,Flagstar,(305) 774-0049,https://www.flagstar.com/coral-gables-flagstar-bank-florida-2240.html,"2701 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,banking,4.2,Y,verified
flagstarbank,Flagstar Bank,(305) 774-0049,https://www.flagstar.com/coral-gables-flagstar-bank-florida-2240.html,,Ponce de Leon Corridor,banking,4.2,N,verified
flanaganbodenheimerinjuryandwrongfuldeathlawfirm,Flanagan & Bodenheimer Injury and Wrongful Death Law Firm,(786) 998-8506,http://www.florida-justice.com/?utm_campaign=gmb,,Ponce de Leon Corridor,legal,4.9,N,verified
flatironwinesspirits,Flatiron Wines & Spirits,(212) 477-1315,https://nyc.flatiron-wines.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Coral Gables,food_beverage,4.6,N,verified
fleites_law_pa,"Fleites Law, P.A.",(305) 643-0300,https://fleiteslaw.com/,1800 Southwest 27th Avenue,Douglas Road Corridor,legal,3.3,N,verified
flemings_prime_steakhouse_wine_bar_coral_gables,Fleming's Prime Steakhouse & Wine Bar Coral Gables,(305) 569-7995,https://www.flemingssteakhouse.com/Locations/FL/Coral-Gables?y_source=1_MTU1MDMxNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Coral Gables,food_beverage,4.4,Y,verified
flor_de_flamenco,Flor de Flamenco,(305) 338-3087,https://flordeflamenco.com,"3850 SW 8th St, Coral Gables, FL 33134",Coral Gables,other,4.5,Y,unverified
floridaacademicdermatologycenter,Florida Academic Dermatology Center,(305) 324-2110,https://fadcenter.com/,,Coral Gables,healthcare,4.8,N,verified
