business_id,business_name,category_primary,postcode,expected_dataset,license_status,license_number,license_expiry,matched_name,match_score,notes
gableslaundry,Gables Laundry,personal_services,33134,,not_required,,,,,
gables_laundry_and_dry_cleaners,Gables Laundry and Dry Cleaners,personal_services,33134,,not_required,,,,,
gablesmedical,Gables Medical,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gables_nails,Gables Nails,retail,33134,,not_required,,,,,
gablesnailssalon,Gables Nails Salon,personal_services,33134,,not_required,,,,,
gablesneighborsrealty,Gables Neighbors Realty,real_estate,33134,real_estate,verified_active,CQ1059923,30-SEP-26,GABLES NEIGHBORS REALTY LLC,100,
gablesperfectsmile,Gables Perfect Smile,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gables_ponce,Gables Ponce,real_estate,33146,real_estate,unlicensed,,,,,no active DBPR Real Estate Commission (corporations) license found in area
gablessedationandfamilydentistry,Gables Sedation and Family Dentistry,healthcare,33155,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gablesskenteranamduartemd,"Gables Skin Center | Ana M. Duarte, MD",healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gablessmiledentalcosmetic,Gables Smile Dental & Cosmetic,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gablessmilestudio,Gables Smile Studio,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gableswealthplanninggroupofraymondjames,Gables Wealth Planning Group of Raymond James,financial_services,33134,,not_required,,,,,
gablestage,GableStage,accounting,33134,,not_required,,,,,
gaebemullenantonellidimatteo,Gaebe Mullen Antonelli & DiMatteo,legal,33146,,not_required,,,,,
galleryplaza,Gallery Plaza,arts_culture,33134,,not_required,,,,,
garcialorenzoassociates,Garcia Lorenzo & Associates,insurance,33134,,not_required,,,,,
garcia_santa_mara,Garcia Santa Maria,accounting,33134,,not_required,,,,,
gasbijoux,GAS BIJOUX,retail,33133,,not_required,,,,,
gdconstruction,GD Construction LLC,construction,33133,construction,verified_active,CGC1509330,08/31/2026,G.D. CONSTRUCTION LLC,100,
geeksonsite,Geeks on Site,technology,33134,,not_required,,,,,
gemrt_co_llp,"GEMRT & Co., LLP",accounting,33134,,not_required,,,,,
general_dry_cleaners,General Dry Cleaners,retail,33155,,not_required,,,,,
generationchurch,Generation Church,nonprofit,33146,,not_required,,,,,
genesis,Genesis,hospitality,33146,,not_required,,,,,
genesiswealthmanagement,Genesis Wealth Management Inc.,financial_services,33134,,not_required,,,,,
genuine_pizza,Genuine Pizza,food_beverage,33133,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
george_a_david_pa,"George A. David, P.A.",legal,33146,,not_required,,,,,
george_merrick_statue,George Merrick Statue,hospitality,33134,,not_required,,,,,
george_washington_carver_middle_school,George Washington Carver Middle School,accounting,33146,,not_required,,,,,
georgecintroncoc,"George, Cintron & Co. CPA",accounting,33134,,not_required,,,,,
germancarcare,German Car Care,auto_dealer,33133,,not_required,,,,,
gfourmarketing,gFour Marketing,marketing,33134,,not_required,,,,,
ghantousibrahim,Ghantous Ibrahim,legal,33146,,not_required,,,,,
gibsoncharterschool,Gibson Charter School,education,33146,,not_required,,,,,
gibsonbethel_community_center,Gibson-Bethel Community Center,nonprofit,33143,,not_required,,,,,
giraldacleaners,Giralda Cleaners Inc,personal_services,33134,,not_required,,,,,
giralda_place,Giralda Place,auto_dealer,33134,,not_required,,,,,
girl_scouts_of_tropical_florida,Girl Scouts of Tropical Florida,nonprofit,33146,,not_required,,,,,
gladeviewbaptistkindergarten,Gladeview Baptist Kindergarten,education,33146,,not_required,,,,,
gladiium_technology_partners,GLADiiUM Technology Partners,professional_services,33134,,not_required,,,,,
glennnealschool,Glenn Neal School,education,33143,,not_required,,,,,
globalfoundationfordemocracyanddevelopment,Global Foundation for Democracy and Development,nonprofit,33134,,not_required,,,,,
globaltiesmiami,Global Ties Miami,nonprofit,33134,,not_required,,,,,
glossnailbarglossnaturalscoralgables,GLOSS Nail Bar/GLOSS Naturals - Coral Gables,personal_services,33134,,not_required,,,,,
glowpilatesreformer,Glow Pilates Reformer,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
glowing_healthcare_llc,Glowing Healthcare LLC,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gnc,GNC,retail,33155,,not_required,,,,,
goldenasianmassages,Golden Asian Massage & Spa,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
goldensandsgeneralcontractors,Golden Sands General Contractors,construction,33134,construction,verified_active,CGC1516453,08/31/2026,GOLDEN SANDS GENERAL CONTRACTORS INC,100,
golden_touch_barbershop__salon,Golden Touch Barbershop & Salon,personal_services,33146,,not_required,,,,,
goldentrustinsurancecoralgables,GoldenTrust Insurance Coral Gables,insurance,33134,,not_required,,,,,
goldman_sachs_10000_small_businesses_at_miami_dade_college,"Goldman Sachs 10,000 Small Businesses at Miami Dade College",education,33133,,not_required,,,,,
golf_pro_shop,Golf Pro Shop,retail,33146,,not_required,,,,,
gomezlawcoralgableshoalawyersrealestateattorneys,Gomez Law - Coral Gables HOA Lawyers & Real Estate Attorneys,real_estate,33134,real_estate,unlicensed,,,,,no active DBPR Real Estate Commission (corporations) license found in area
goodvetscoconutgrove,GoodVets Coconut Grove,healthcare,33133,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
goodvetscoralgables,GoodVets Coral Gables,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
goodwill,Goodwill,retail,33155,,not_required,,,,,
goodyearautoservice,Goodyear Auto Service,auto_dealer,33133,,not_required,,,,,
graceland_memorial_park,Graceland Memorial Park,other,33134,,not_required,,,,,
gradepowerlearningcoralgables,GradePower Learning Coral Gables,education,33134,,not_required,,,,,
graduate_school,Graduate School,education,33146,,not_required,,,,,
granadachristian,Granada Christian,education,33146,,not_required,,,,,
granadachurch,Granada Church,nonprofit,33134,,not_required,,,,,
granadapresbyteriandayschool,Granada Presbyterian Day School,education,33146,,not_required,,,,,
grapelandrkpreschool,Grapeland Park Preschool,education,33133,,not_required,,,,,
gravitatewellsce,Gravitate Wellspace,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
grazianos_market,Graziano's Market,food_beverage,33134,food_service,verified_active,SEA2323512,10/01/2026,GRAZIANO'S IN THE GABLES,100,
grazianosrestaurantcoralgables,Graziano's Restaurant Coral Gables,food_beverage,33134,food_service,verified_active,SEA2323512,10/01/2026,GRAZIANO'S IN THE GABLES,100,
greaterstulamechurch,Greater St Paul A.M.E. Church,nonprofit,33133,,not_required,,,,,
greatfloridainsuranceanatriciaarguello,GreatFlorida Insurance: Ana Patricia Arguello,insurance,33146,,not_required,,,,,
greatfloridainsurancemikecarcas,GreatFlorida Insurance: Mike Carcas,insurance,33134,,not_required,,,,,
green_goddess_public_relations,Green Goddess Public Relations,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
green_home_roofing_inc,Green Home Roofing Inc.,construction,33134,construction,verified_active,CCC1333466,08/31/2026,"GREEN HOME ROOFING, INC.",100,
greenstreet,GreenStreet,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
greentree_practice_fields,Greentree Practice Fields,wellness,33146,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
groovys_pizza__grill,Groovys Pizza & Grill,food_beverage,33133,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
grou_coffee_cowork,GROU Coffee + Cowork,food_beverage,33146,food_service,verified_active,SEA2337044,10/01/2026,GROU,100,
grove_bank_trust,Grove Bank & Trust,banking,33134,,not_required,,,,,
grove_bay_grill,Grove Bay Grill,food_beverage,33133,food_service,verified_active,SEA2337318,10/01/2026,BAYSHORE CLUB,100,
grovecleaners,Grove Cleaners,personal_services,33134,,not_required,,,,,
grove_gallery_interiors,Grove Gallery & Interiors,marketing,33133,,not_required,,,,,
grove_liquors,Grove Liquors,retail,33133,,not_required,,,,,
growinghouseschool,Growing House School,education,33143,,not_required,,,,,
guasnaturals,Guapas Natural Spa,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
gudeliamoreirafamilydaycarecenter,Gudelia Moreira Family Day Care Center,education,33134,,not_required,,,,,
guerrerojeanethe,Guerrero Jeanethe,healthcare,33133,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
gulliver_preparatory_school,Gulliver Preparatory School,education,33156,,not_required,,,,,
gulliverschool,Gulliver School,education,33146,,not_required,,,,,
gulliversouthmiamicampus,Gulliver South Miami Campus,education,33143,,not_required,,,,,
guscisnerosstatefarminsuranceagent,Gus Cisneros - State Farm Insurance Agent,insurance,33134,,not_required,,,,,
gusman_concert_hall,Gusman Concert Hall,arts_culture,33146,,not_required,,,,,
gustave,Gustave,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
gustocaserobymdqsweets,Gusto Casero By MDQ Sweets,food_beverage,33134,food_service,verified_active,SEA2331276,10/01/2026,GUSTO CASERO BY MDQ SWEETS,100,
h_benitez_fine_art_gallery_inc,H Benitez Fine Art Gallery Inc.,arts_culture,33134,,not_required,,,,,
hcocoralgables,H&CO | Coral Gables,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
hlagency,H/L Agency,marketing,33134,,not_required,,,,,
hadeedlegal,HADEED LEGAL,legal,33146,,not_required,,,,,
haircolorbyrosa,Hair Color by Rosa,personal_services,33134,,not_required,,,,,
hair_cuttery,Hair Cuttery,personal_services,33155,,not_required,,,,,
hairhouse,Hair House,personal_services,33134,,not_required,,,,,
half_moon_empanadas,Half Moon Empanadas,food_beverage,33146,food_service,verified_active,NOS2324076,10/01/2026,HALF MOON EMPANADAS,100,
hamedrodriguezarchitects,Hamed Rodriguez Architects Inc,professional_services,33134,,not_required,,,,,
hamelschoolforchildren,Hamel School for Children,education,33134,,not_required,,,,,
hampton,Hampton,hospitality,33133,,not_required,,,,,
hampton_inn_miami_dadeland,Hampton Inn Miami Dadeland,hospitality,33143,,not_required,,,,,
hamptoninnmiamicoconutgrovecoralgables,Hampton Inn Miami-Coconut Grove/Coral Gables,hospitality,33133,,not_required,,,,,
hamptons_group_llc,"Hamptons Group, LLC",financial_services,33133,,not_required,,,,,
happitymeskindergarten,Happi Tymes Kindergarten,education,33143,,not_required,,,,,
happy_wine_in_the_grove,Happy Wine in the Grove,food_beverage,33133,food_service,verified_active,SEA2327950,10/01/2026,HAPPY WINE IN THE GROVE,100,
harbor_freight_tools,Harbor Freight Tools,retail,33144,,not_required,,,,,
harry_mayans_dmd_and_mercedes_mayans_dds_dentist,Harry Mayans DMD and Mercedes Mayans DDS Dentist,healthcare,33155,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
harvestingjoycounseling,Harvesting Joy Counseling,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
havana_harrys,Havana Harry's,food_beverage,33146,food_service,verified_active,SEA2328159,10/01/2026,HAVANA HARRY'S,100,
hazensawyer,Hazen & Sawyer,professional_services,33134,,not_required,,,,,
hd_esthetique,HD Esthetique,healthcare,33143,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
helenmolinaresptdptcidncpt,"Helen Molinares, PT, DPT, CIDN, CPT",healthcare,33133,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
hem_fet_el_cim,Hem Fet El Cim,hospitality,33146,,not_required,,,,,
henrrystylesalon,Henrrystylesalon,personal_services,33134,,not_required,,,,,
henryswestlaboratoryelementaryschool,Henry S West Laboratory Elementary School,education,33146,,not_required,,,,,
herbert_wellness_center,Herbert Wellness Center,wellness,33146,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
here_you_travel,Here You Travel,retail,33134,,not_required,,,,,
heviacosmeticdermatology,Hevia Cosmetic Dermatology,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
heydaymarketing,Heyday Marketing,marketing,33134,,not_required,,,,,
heyeraccountingtax,Heyer Accounting & Tax,accounting,33146,,not_required,,,,,
hidalgoconstruction,Hidalgo Construction,construction,33134,construction,verified_active,CGC020606,08/31/2026,R B S CONSTRUCTION INC,100,
hidalgoupholstery,Hidalgo Upholstery,retail,33155,,not_required,,,,,
hidyhomesteamkellerwilliamsmiamikathyhidy,Hidy Homes Team - Keller Williams Miami - Kathy Hidy,real_estate,33134,real_estate,unlicensed,,,,,no active DBPR Real Estate Commission (corporations) license found in area
highlightsalonands,Highlight Salon and Spa,personal_services,33134,,not_required,,,,,
hillstone_restaurant,Hillstone Restaurant,food_beverage,33134,food_service,verified_active,SEA2328357,10/01/2026,HILLSTONE RESTAURANT,100,
hiltongomesmd,Hilton Gomes MD,hospitality,33134,,not_required,,,,,
hinkledesignstudio,"Hinkle Design Studio, LLC.",professional_services,33134,,not_required,,,,,
hinshaw_culbertson_llp,"Hinshaw & Culbertson, LLP",legal,33146,,not_required,,,,,
hksarchitectsdesigners,HKS | Architects & Designers,professional_services,33134,,not_required,,,,,
holistichealthandwellnessbydrdavidcohen,Holistic Health and Wellness by Dr. David Cohen,healthcare,33143,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
homebasebarbershop,Home Base Barbershop,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
hondurasfoundationofusa,Honduras Foundation of USA,nonprofit,33134,,not_required,,,,,
hotheadsbarbershop,Hot Heads Barber Shop,personal_services,33146,,not_required,,,,,
hotel_arya_bw_premier_collection,"Hotel Arya, BW Premier Collection",hospitality,33133,,not_required,,,,,
hotel_colonnade_coral_gables,Hotel Colonnade Coral Gables,hospitality,33134,,not_required,,,,,
hotelcolonnadecoralgablesautographcollection,"Hotel Colonnade Coral Gables, Autograph Collection",hospitality,33134,,not_required,,,,,
hotel_st_michel,Hotel St. Michel,hospitality,33134,,not_required,,,,,
hurricane_food_court,Hurricane Food Court,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
hyattregencycoralgables,Hyatt Regency Coral Gables,hospitality,33134,,not_required,,,,,
hydrology_wellness,Hydrology Wellness,accounting,33146,,not_required,,,,,
i_shine_365,I Shine 365,retail,33155,,not_required,,,,,
ibisstudiodigitalmarketingagency,IBIS Studio // Digital Marketing Agency,personal_services,33134,,not_required,,,,,
ibm,IBM,technology,33134,,not_required,,,,,
icarechiropractic,"iCare Chiropractic, P.A.",healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
iconnailss,Icon Nails Spa,personal_services,33134,,not_required,,,,,
ifsoboutique,If So Boutique,retail,33134,,not_required,,,,,
iglesia_bautista_de_westchester,Iglesia Bautista de Westchester,nonprofit,33146,,not_required,,,,,
iglesia_victoria,Iglesia Victoria,nonprofit,33133,,not_required,,,,,
ignitefittraining,Ignite Fit Training,other,33134,,not_required,,,,,
ilash_and_skincare,iLash and Skincare,personal_services,33146,,not_required,,,,,
ileanacabrerarodriguezstatefarminsuranceagent,Ileana Cabrera-Rodriguez - State Farm Insurance Agent,insurance,33134,,not_required,,,,,
