business_id,business_name,website
gablesanimalclinic,Gables Animal Clinic,https://gablesanimalclinic.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
gablesautobrokers,Gables Auto Brokers Inc.,
gablescafe,Gables Cafe,
gables_cigars,Gables Cigars,https://www.gablescigars.com/
gables_columbus_center,Gables Columbus Center,https://gables.com/columbuscenter
gablesconstructiongroup,Gables Construction Group,
gables_corporate_plaza,Gables Corporate Plaza,https://gablescorporateplaza.com
gablescovehotel,Gables Cove Hotel,
gableseliteinsurance,Gables Elite Insurance Inc,http://www.gableseliteinsurance.com/
gables_engineering,Gables Engineering,https://www.gableseng.com/
gablesexceptionaldentistry,Gables Exceptional Dentistry,https://gablesexceptionaldentistry.com
gablesexceptionalsmiles,Gables Exceptional Smiles,
gablesfamilydental,Gables Family Dental,
gablesfamilydentalofcoralgables,Gables Family Dental of Coral Gables,https://gablesfamily.com/
gablesfancycorner,Gables Fancy Corner,http://gablesfancycorner.com/
gablesfinancialrtnersmiami,Gables Financial Partners Miami,
gables_good_government_committee,Gables Good Government Committee,https://gablesgoodgovernment.org
gables_inn,Gables Inn,https://www.thegablesinn.net/
gablesismile,Gables iSmile,
gableslaundry,Gables Laundry,
gables_laundry_and_dry_cleaners,Gables Laundry and Dry Cleaners,https://gableslaundryandcafe.com/
gablesmedical,Gables Medical,
gables_medical_billing,Gables Medical Billing,https://gablesmedicalbilling.com
gables_miracle_mile_llc_terranova_corp,"Gables Miracle Mile, LLC (Terranova Corp)",https://terranovacorp.com
gables_nails,Gables Nails,https://gablesnailsonponce.com/
gablesnailssalon,Gables Nails Salon,
gablesneighborsrealty,Gables Neighbors Realty,
gablesperfectsmile,Gables Perfect Smile,https://www.gablesperfectsmile.com/locations/coral-gables-office/
gables_ponce,Gables Ponce,https://gables.com
gablessedationandfamilydentistry,Gables Sedation and Family Dentistry,
gablesskenteranamduartemd,"Gables Skin Center | Ana M. Duarte, MD",
gablessmiledentalcosmetic,Gables Smile Dental & Cosmetic,
gablessmilestudio,Gables Smile Studio,
gableswealthplanninggroupofraymondjames,Gables Wealth Planning Group of Raymond James,
gablestage,GableStage,https://gablestage.org
galleryplaza,Gallery Plaza,
gamechangers_consulting_llc,"Gamechangers Consulting, LLC",https://sergiotigera.com
garbage_collection,Garbage Collection,https://wm.com
garcialorenzoassociates,Garcia Lorenzo & Associates,http://www.garcialorenzo.com/
garcia_santa_mara,Garcia Santa Maria,https://gsmcpas.com
gdconstruction,GD Construction LLC,
geeksonsite,Geeks on Site,
gema_menendez_keyes_co,Gema Menendez  Keyes Co.,https://gemamenendez.keyes.com
gemrt_co_llp,"GEMRT & Co., LLP",https://gemrtcpa.com
gemrtcs,GEMRT CPAs,https://gemrtcpa.com
general_dry_cleaners,General Dry Cleaners,
generationchurch,Generation Church,
genesis,Genesis,https://www.bramanmiamigenesis.com/?utm_source=gmb&utm_medium=organic&utm_campaign=honest_gmb&utm_content=website_link
genesiswealthmanagement,Genesis Wealth Management Inc.,
genuine_pizza,Genuine Pizza,https://www.pummarola.us/
george_a_david_pa,"George A. David, P.A.",
george_merrick_statue,George Merrick Statue,https://www.coralgables.com/department/historical-resources-cultural-arts/merrick-house
george_washington_carver_middle_school,George Washington Carver Middle School,https://gwcmiddleschool.net
georgecintroncoc,"George, Cintron & Co. CPA",https://gctaxcpa.com/?utm_source=omg-gbp&utm_medium=webclick
germancarcare,German Car Care,
gerson__schwartz_pa,Gerson & Schwartz P.A,https://www.injuryattorneyfla.com
get_redd_foundation_consulting,Get Redd Foundation & Consulting,https://getredd.org
gfd_groups,GFD GROUPS,https://gfdgroups.com
gfourmarketing,gFour Marketing,
ghostgymmiami,Ghost Gym Miami,http://ghostgymmiami.com/
gibsoncharterschool,Gibson Charter School,
gibsonbethel_community_center,Gibson-Bethel Community Center,https://www.southmiamifl.gov/
gift_shop,Gift Shop,https://mystichealing.com
giraldacleaners,Giralda Cleaners Inc,
giralda_place,Giralda Place,https://giraldaplace.com
giralda_preschool_of_coral_gables,Giralda Preschool of Coral Gables,https://giraldapreschool.com
girl_scouts_of_tropical_florida,Girl Scouts of Tropical Florida,https://girlscoutsfl.org
gisela_cacciamani_berkshire_hathaway_homeservices_ewm_realty,Gisela Cacciamani @ Berkshire Hathaway HomeServices EWM Realty,https://giselacacciamani.com
gladeviewbaptistkindergarten,Gladeview Baptist Kindergarten,
gladiium_technology_partners,GLADiiUM Technology Partners,https://gladiium.ua/
glasshousecafe,Glasshouse Cafe,http://www.fairchildgarden.org/visit/shopping-dining/the-glasshouse-cafe
glennnealschool,Glenn Neal School,
global_business_brokers_kw_business,Global Business Brokers  KW Business,https://globalbusinessbroker.com
globalfoundationfordemocracyanddevelopment,Global Foundation for Democracy and Development,
globaltiesmiami,Global Ties Miami,
global_wellness_hub,Global Wellness Hub,http://www.hydrologywellness.com/?utm_source=gmb&utm_medium=organic
glory_house_of_miami,Glory House of Miami,https://gloryhouseofmiami.org
glossnailbarglossnaturalscoralgables,GLOSS Nail Bar/GLOSS Naturals - Coral Gables,
glosslab_coral_gables,GLOSSLAB Coral Gables,https://glosslab.com
glowpilatesreformer,Glow Pilates Reformer,
glowing_healthcare_llc,Glowing Healthcare LLC,https://glowinghc.com/
gnarlyvines,Gnarly Vines,
gnc,GNC,https://stores.gnc.com/all-stores-florida/miami/426-sw-8th-street?utm_source=yext&utm_medium=organic&utm_campaign=google
goldenasianmassages,Golden Asian Massage & Spa,
goldensandsgeneralcontractors,Golden Sands General Contractors,
golden_touch_barbershop__salon,Golden Touch Barbershop & Salon,http://thisisgoldentouch.com/
goldentrustinsurancecoralgables,GoldenTrust Insurance Coral Gables,
goldman_sachs_10000_small_businesses_at_miami_dade_college,"Goldman Sachs 10,000 Small Businesses at Miami Dade College",https://mdc.edu/10ksb
golf_pro_shop,Golf Pro Shop,https://biltmorehotel.com/miami-resort-shops/golf-pro-shop/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing
golin,Golin,https://golin.com
gomezlawcoralgableshoalawyersrealestateattorneys,Gomez Law - Coral Gables HOA Lawyers & Real Estate Attorneys,
goodvets,GoodVets,https://goodvets.com
goodvetscoconutgrove,GoodVets Coconut Grove,https://www.good-vets.com/locations/miami/coconut-grove
goodvetscoralgables,GoodVets Coral Gables,https://goodvets.com/locations/miami/coral-gables
goodwill,Goodwill,https://www.goodwillsouthflorida.org/
goodyearautoservice,Goodyear Auto Service,
gooseheadinsuranceagency,"Goosehead Insurance Agency, LLC",https://www.goosehead.com/agents/fl/miami/the-pinto-agency?utm_source=google&utm_medium=organic_search&utm_campaign=yext
gowanuswinestudiotastingtable,Gowanus Wine Studio & Tasting Table,
graceland_memorial_park,Graceland Memorial Park,https://www.memorialplan.net/locations/graceland-memorial-park-north
gradepowerlearningcoralgables,GradePower Learning Coral Gables,
graduate_school,Graduate School,https://www.grad.miami.edu/
granadachristian,Granada Christian,
granadachurch,Granada Church,
granadapresbyteriandayschool,Granada Presbyterian Day School,
grapelandrkpreschool,Grapeland Park Preschool,
grazianos_gourmet,Graziano's Gourmet,https://grazianosgroup.com
grazianos_in_the_gables,Graziano's in the Gables,https://grazianosgroup.com
grazianos_market,Graziano's Market,https://www.grazianosgroup.com/
grazianos_mercado_at_the_lifetime_building,Graziano's Mercado at The Lifetime Building,https://grazianosgroup.com
grazianosrestaurantcoralgables,Graziano's Restaurant Coral Gables,https://www.grazianosgroup.com/
greater_miami_the_beaches_hotel_association,Greater Miami & The Beaches Hotel Association,https://gmbha.com
greater_miami_chamber_of_commerce,Greater Miami Chamber of Commerce,https://miamichamber.com
greater_miami_convention_visitors_bureau,Greater Miami Convention & Visitors Bureau,https://miamiandbeaches.com
greaterstulamechurch,Greater St Paul A.M.E. Church,http://rtdental.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing
greatfloridainsuranceanatriciaarguello,GreatFlorida Insurance: Ana Patricia Arguello,https://miami.greatflorida.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=139
greatfloridainsurancemikecarcas,GreatFlorida Insurance: Mike Carcas,https://coralgables.greatflorida.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=20
green_goddess_public_relations,Green Goddess Public Relations,https://greengoddesspr.org
green_home_roofing_inc,Green Home Roofing Inc.,https://greenhomeroofinginc.com
greensgarage,Green's Garage,https://greensgaragemiami.com
greenberg_traurig_pa,"Greenberg Traurig, P.A.",https://gtlaw.com
greenstreet,GreenStreet,http://greenstreetcafe.net/
greentree_practice_fields,Greentree Practice Fields,http://www.hurricanesports.com/
grindhardbarbershop,Grind Hard Barbershop,
groovys_pizza__grill,Groovys Pizza & Grill,https://www.groovyspizzaandgrill.com/
grou_coffee_cowork,GROU Coffee + Cowork,https://groucommunity.com
grove_bank_trust,Grove Bank & Trust,https://grovebankandtrust.com
grove_bay_grill,Grove Bay Grill,http://www.grovebaygroup.com/
grovecleaners,Grove Cleaners,
grove_gallery_interiors,Grove Gallery & Interiors,https://grovegalleryinteriors.com
grove_liquors,Grove Liquors,https://www.milamsmarkets.com/locations/
grove_networks_inc,Grove Networks Inc.,https://grovenetworks.com
groverwinstoninsurancegroup,"Grover Winston Insurance Group, LLC",https://wyninsurance.com/
growinghouseschool,Growing House School,
guasnaturals,Guapas Natural Spa,
gudeliamoreirafamilydaycarecenter,Gudelia Moreira Family Day Care Center,
guilford_associates,Guilford & Associates,
guilford_property_group_inc,Guilford Property Group Inc.,https://gpgroupmiami.com
gulliver_preparatory_school,Gulliver Preparatory School,https://gulliverprep.org
gulliverschool,Gulliver School,
gulliversouthmiamicampus,Gulliver South Miami Campus,
guscisnerosstatefarminsuranceagent,Gus Cisneros - State Farm Insurance Agent,
gusman_concert_hall,Gusman Concert Hall,
gustave,Gustave,https://www.babettemiami.com/
gustavo_fernandez_photography,Gustavo Fernandez Photography,https://gustavofernandez.com
gustocaserobymdqsweets,Gusto Casero By MDQ Sweets,
h_benitez_fine_art_gallery_inc,H Benitez Fine Art Gallery Inc.,https://humbertobenitez.com
hcocoralgables,H&CO | Coral Gables,
hlagency,H/L Agency,https://www.hlrealestategroup.com/
haber_law,Haber Law,https://haber.law
habitat_for_humanity_of_greater_miami,Habitat for Humanity of Greater Miami,https://miamihabitat.org
hadeedlegal,HADEED LEGAL,https://www.hadeedlegal.com/
haircolorbyrosa,Hair Color by Rosa,
hair_cuttery,Hair Cuttery,https://www.supercuts.com/locations/nearme/haircut/fl/coral-gables/2309-ponce-de-leon-blvd/82779
hairhouse,Hair House,
half_moon_empanadas,Half Moon Empanadas,https://halfmoonempanadas.com/
hamedrodriguezarchitects,Hamed Rodriguez Architects Inc,
hamelschoolforchildren,Hamel School for Children,
hampton,Hampton,https://www.hilton.com/en/hotels/miacghx-hampton-miami-coconut-grove-coral-gables/
hampton_inn_miami_dadeland,Hampton Inn Miami Dadeland,https://www.hilton.com/en/hotels/miadlhx-hampton-miami-dadeland/
hamptoninnmiamicoconutgrovecoralgables,Hampton Inn Miami-Coconut Grove/Coral Gables,https://www.hilton.com/en/hotels/miacghx-hampton-miami-coconut-grove-coral-gables/?SEO_id=GMB-AMER-HX-MIACGHX&y_source=1_MjA4MzQ0OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
hamptons_group_llc,"Hamptons Group, LLC",https://hamptonsgroup.com
handsonsouthfloridamiami,HandsOn South Florida (Miami),
hank_langston,Hank Langston,http://www.citybeautiful.net/
hanna_tiger_asian_market_coral_gables,Hanna Tiger Asian Market Coral Gables,https://hannatiger.com
happitymeskindergarten,Happi Tymes Kindergarten,
happy_wine_in_the_grove,Happy Wine in the Grove,https://happywinegrove.com/
harbor_freight_tools,Harbor Freight Tools,https://www.harborfreight.com/storelocator/1044-sw-67th-ave-miami-33144?number=501
hard_rock_stadium,Hard Rock Stadium,https://hardrockstadium.com
harry_mayans_dmd_and_mercedes_mayans_dds_dentist,Harry Mayans DMD and Mercedes Mayans DDS Dentist,https://alvaroordonezdds.com/
hart,HART,https://lanedds.com/our-doctors/dr-tyler-hart/
harvestingjoycounseling,Harvesting Joy Counseling,http://harvestingjoypsychologicalservices.com/
havana_harrys,Havana Harry's,
hd_esthetique,HD Esthetique,https://hdesthetique.com
health_care_center_of_little_havana,Health Care Center of Little Havana,https://healthcarecenters.info
hear_right_usa,Hear Right USA,https://hearrightusa.com
hellskitchenwinesspiritsformerlyknownas54winesspirits,Hells Kitchen wines & spirits (Formerly known as 54 wines & spirits),
hem_fet_el_cim,Hem Fet El Cim,https://www.ceviche105.com/
hemisphere_law_pa,"Hemisphere Law, P.A.",https://hemispherelawpa.com
henley_partners_usa_inc,Henley & Partners USA Inc.,https://henleyglobal.com
henrrystylesalon,Henrrystylesalon,http://henrrystylesalon.booksy.com/a/
henryswestlaboratoryelementaryschool,Henry S West Laboratory Elementary School,
herbert_wellness_center,Herbert Wellness Center,https://wellness.studentaffairs.miami.edu
here_you_travel,Here You Travel,https://hereyoutravel.com/
hermanos_cantina_grill,Hermanos Cantina Grill,https://hermanoscantinagrill.com
heviacosmeticdermatology,Hevia Cosmetic Dermatology,
heydaymarketing,Heyday Marketing,
heyeraccountingtax,Heyer Accounting & Tax,https://heyerinc.com/
hgit_coral_gables_llc,"HGIT Coral Gables, LLC",https://gablesstation.com
hidalgoconstruction,Hidalgo Construction,
hidyhomesteamkellerwilliamsmiamikathyhidy,Hidy Homes Team - Keller Williams Miami - Kathy Hidy,
higgs_hub,HIGGS HUB,https://rosellapapale.com
highlightsalonands,Highlight Salon and Spa,http://highlightcoralgables.com/
highlightsaloncoralgables,Highlight Salon Coral Gables,https://highlightcoralgables.com
hillstone_restaurant,Hillstone Restaurant,https://hillstonerestaurant.com/
hiltongomesmd,Hilton Gomes MD,
hiltonmiamiairportbluelagoon,Hilton Miami Airport Blue Lagoon,
hines,Hines,https://hines.com
hinkledesignstudio,"Hinkle Design Studio, LLC.",
hinshaw_culbertson_llp,"Hinshaw & Culbertson, LLP",https://hinshawlaw.com
historicalsites,Historical Sites,https://coralgables.com
hksarchitectsdesigners,HKS | Architects & Designers,
hok,HOK,https://hok.com
holistichealthandwellnessbydrdavidcohen,Holistic Health and Wellness by Dr. David Cohen,
holland_knight_llp,"Holland & Knight, LLP",https://hklaw.com
homebasebarbershop,Home Base Barbershop,
home_financing_center_inc,Home Financing Center Inc.,https://homefinancingcenter.com
home_instead_senior_care,Home Instead Senior Care,https://homeinstead.com/364
hondurasfoundationofusa,Honduras Foundation of USA,
hotheadsbarbershop,Hot Heads Barber Shop,
hotel_arya_bw_premier_collection,"Hotel Arya, BW Premier Collection",https://www.hotelaryacg.com/
hotel_colonnade_coral_gables,Hotel Colonnade Coral Gables,https://hotelcolonnade.com
hotelcolonnadecoralgablesautographcollection,"Hotel Colonnade Coral Gables, Autograph Collection",
hotel_st_michel,Hotel St. Michel,https://hotelstmichel.com
humane_society_of_greater_miami,Humane Society of Greater Miami,https://humanesocietymiami.org
humboldt_international_university,Humboldt International University,https://hiuniversity.com
hurricane_food_court,Hurricane Food Court,
hyattregencycoralgables,Hyatt Regency Coral Gables,https://coralgables.hyatt.com
hydrology_wellness,Hydrology Wellness,https://hydrologywellness.com
i_shine_365,I Shine 365,https://ishine365.com/
ibisstudiodigitalmarketingagency,IBIS Studio // Digital Marketing Agency,
ibm,IBM,
icarechiropractic,"iCare Chiropractic, P.A.",
ichimi,Ichimi,
iconnailss,Icon Nails Spa,
icr_advisors,ICR Advisors,https://miamiliferealestate.net
icscreativeagency,ICS Creative Agency,https://icscreativeagency.com
ifsoboutique,If So Boutique,http://www.ifsoboutiques.com/
iglesia_bautista_de_westchester,Iglesia Bautista de Westchester,
iglesia_victoria,Iglesia Victoria,
iheartmedia,iHeartMedia,https://iheartmedia.com
ilaria_belloni_bhhs_ewm_realty,Ilaria Belloni  BHHS EWM Realty,https://presentingmiamihomes.com
ilash_and_skincare,iLash and Skincare,http://www.ilashandskincare.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=597730524586919053
ileanacabrerarodriguezstatefarminsuranceagent,Ileana Cabrera-Rodriguez - State Farm Insurance Agent,
immaculata_la_salle_high_school,Immaculata  La Salle High School,https://ilsroyals.com
imocosmeticdermatology,IMO Cosmetic Dermatology,
infashionbyvera,In Fashion by Vera,
infinitiofcoralgables,INFINITI of Coral Gables,
ingelmoassociates,Ingelmo Associates PA,
inmigranhelp_multiservices_llc,"InmigranHelp Multiservices, LLC",https://inmigranhelp.com
