business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,top_delights,top_pain_points,osint_confidence,validation_tier,red_flag_present,red_flag_severity,red_flag_notes,chamber_member,source_file,batch_id,last_reviewed_date
docbsrestaurantbar,Doc B's Restaurant + Bar,,,,301 Miracle Mile,25.7497559,-80.2608803,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
dominos,Domino's,,(305) 667-3666,https://pizza.dominos.com/florida/coral-gables/5877-ponce-de-leon-blvd,5877 Ponce de Leon Boulevard,25.7103294,-80.2835074,33146,Douglas Road Corridor,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
donninternationalbakery,Don Pan International Bakery,,,https://donpan.com/,400 South Dixie Highway,25.7260015,-80.2619412,33146,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
doordash,Door Dash,Mr. Darrell Davis,,doordash.com,,,,,Coral Gables,food_beverage,Food and Drink Delivery,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
dunkin,Dunkin',,(305) 330-4357,https://locations.dunkindonuts.com/en/fl/miami/8099-s-dixie-hwy/349618,8099 South Dixie Highway,25.6952018,-80.2999657,33143,Sunset / South Gables,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
einsteinbrosbagels,Einstein Bros. Bagels,,(305) 668-6260,https://locations.einsteinbros.com/us/fl/south-miami/5946-s-dixie-hwy,5946 South Dixie Highway,25.7035335,-80.2900886,33143,Sunset / South Gables,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
elatlacatl,El Atlacatl,,(305) 649-8000,https://elatlacatlmiami.com/,3199 Southwest 8th Street,25.7650746,-80.2468048,33133,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
elchurrascasogrillbirdroad,El Churrascaso Grill Bird Road,,,,,25.7339405,-80.3010633,33146,Bird Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
elmagodelasfritas,El Mago de las Fritas,,(305) 266-8486,http://www.elmagodelasfritas.com/,5828 Southwest 8th Street,25.7632789,-80.290811,33134,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
ellaciodelosjugos,El Palacio de los Jugos,,,,7085 Southwest 24th Street,25.7483384,-80.3094684,33146,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
elpinero,El Pinero,,,,2440 Southwest 67th Avenue,25.747497,-80.3038513,33146,Coral Gables,food_beverage,retail/convenience,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
eltaquitos,El Taquitos,,,,,25.7277388,-80.2427881,33134,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
eliaatsebastianscaf,Elia At Sebastian's Cafe,,(305) 284-1934,https://newmanalumnicenter.miami.edu/about-2/sebastians-cafe/,6200 San Amaro Drive,25.7112525,-80.2835434,33146,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
emmysquaredpizza,Emmy Squared Pizza,Ms. Nawal Alawamleh,(786) 607-3669,emmysquaredpizza.com,,,,,Coral Gables,food_beverage,Restaurants  Pizza,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
erba,Erba,Mr. Carmelo Pecoraro,(305) 712-7788,erbamiami.com,,,,,Coral Gables,food_beverage,Restaurants  Italian,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
facultyclub,Faculty Club,,,https://dineoncampus.com/miami/faculty-club,,25.7195742,-80.2786385,33146,University of Miami Area,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
fiolamiami,Fiola Miami,,,,1500 San Ignacio Avenue,25.7051107,-80.282596,33146,Sunset / South Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
fiveguys,Five Guys,,(305) 740-5972,https://restaurants.fiveguys.com/1540-s-dixie-highway-(us-1),1540 South Dixie Highway,25.7087991,-80.2835942,33146,Sunset / South Gables,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
flemingsprimesteakhousewinebarralgables,Fleming's Prime Steakhouse & Wine Bar Coral Gables,Ms. Zoraida Mata,(305) 569-7995,flemingssteakhouse.com,,,,,Coral Gables,food_beverage,Restaurants  Steakhouse,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
focacciabistro,Focaccia Bistro,,,http://www.focacciabistro.com,3111 Grand Avenue,25.7282289,-80.2437628,33133,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
fogodechoralgables,Fogo de Chao Coral Gables,Ms. Miranda Johnson,(786) 297-8788,fogo.com,,,,,Coral Gables,food_beverage,Restaurants  Steakhouse,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
fontanaitalianbiltmorehotelmiami,Fontana Italian Biltmore Hotel Miami,,(305) 913-3189,https://www.biltmorehotel.com/dining/fontana/,1200 Anastasia Avenue,25.7405787,-80.278365,33134,Coral Gables,food_beverage,restaurant,$$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
fontanaristorante,Fontana Ristorante,Mr. Pred Starcevic,(305) 913-3200,biltmorehotel.com/coralgablesdining/fontana,,,,,Coral Gables,food_beverage,Restaurants  Italian,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
fooddrinkstation,Food & Drink Station,,,,,25.7049069,-80.285251,33143,Sunset / South Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
frances,Francesco,Ms. Cynthia Pinto,(305) 797-4039,,,,,,Coral Gables,food_beverage,Restaurants  Peruvian Italian Fusion,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
freddotraditionalgelato,Freddo Traditional Gelato,Mr. Emiliano Deambrosi,(305) 342-9772,freddo.com,176 Giralda Avenue,25.7511908,-80.2582899,33134,Ponce de Leon Corridor,food_beverage,Restaurants  Ice Cream Shop,$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
frenchiesdinner,Frenchies Dinner,,,http://www.frenchiesdiner.com,2618 Galiano Street,25.7475145,-80.2567218,33134,Ponce de Leon Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
fres,Fresco,,,,948 Southwest 67th Avenue,25.7619481,-80.3052876,33134,Coral Gables,food_beverage,retail/supermarket,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
fritzfranzbierhaus,Fritz & Franz Bierhaus,,,https://www.bierhaus.cc/,60 Merrick Way,25.7508508,-80.2562045,33134,Miracle Mile,food_beverage,restaurant,$$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
genuinepizza,Genuine Pizza,,,,2996 McFarlane Road,25.7277948,-80.2422514,33133,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
grazianosgourmet,Graziano's Gourmet,Mr. Mario L. Graziano,(305) 460-0001,grazianosgroup.com,,,,,Coral Gables,food_beverage,Restaurants  Argentinian,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
grazianosmarket,Graziano's Market,,,,2301 Galiano Street,25.7512461,-80.2566083,33134,Ponce de Leon Corridor,food_beverage,cafe,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
grazianosmercadoatthelifetimebuilding,Graziano's Mercado at The Lifetime Building,Ms. Melissa Graziano,(786) 633-3948,grazianosgroup.com,,,,,Coral Gables,food_beverage,Restaurants  Argentinian,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
grazianosinthegables,Graziano's in the Gables,Mr. Leo Graziano,(305) 774-3599,grazianosgroup.com,,,,,Coral Gables,food_beverage,Restaurants  Argentinian,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
greenstreet,GreenStreet,,,,,25.7267352,-80.2439936,33134,Douglas Road Corridor,food_beverage,cafe,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
groovyspizzagrill,Groovys Pizza & Grill,,(786) 536-6772,https://www.groovyspizzaandgrill.com/,2770 Southwest 27th Avenue,25.740882,-80.2381244,33133,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
grovebaygrill,Grove Bay Grill,,,,3381 Pan American Drive,25.728742,-80.2333947,33133,Coral Gables,food_beverage,bar,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
gustave,Gustave,,,,366 Miracle Mile,25.7490361,-80.262046,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
halfmoonemnadas,Half Moon Empanadas,,,,5250 University Drive,25.7201534,-80.2764082,33146,University of Miami Area,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
havanaharrys,Havana Harry's,,,,4612 Southwest 42nd Avenue,25.7291565,-80.2620539,33146,Merrick Park,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
hermanoscantinagrill,Hermanos Cantina Grill,Mr. Fausto Faraldo,(305) 305-5514,hermanoscantinagrill.com,,,,,Coral Gables,food_beverage,Food & Beverage,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
hillstonerestaurant,Hillstone Restaurant,,(305) 529-0141,https://hillstonerestaurant.com/,201 Miracle Mile,25.7497841,-80.2588495,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
hurricanefoodurt,Hurricane Food Court,,,,1306 Stanford Drive,25.7194836,-80.2785869,33146,University of Miami Area,food_beverage,food_court,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
instamarket,Instamarket,,,,1330 Miller Road,25.7192202,-80.279309,33146,University of Miami Area,food_beverage,retail/convenience,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
jaguarrestaurant,Jaguar Restaurant,,,,3067 Grand Avenue,25.7283417,-80.2428212,33133,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
jimmyjohns,Jimmy John's,,(305) 447-9900,https://locations.jimmyjohns.com/fl/coralgables/sandwiches-576.html,125 Miracle Mile,25.7498703,-80.2573107,33134,Miracle Mile,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
joannasplace,Joanna's Place,,,,,25.6934496,-80.3012428,33143,Sunset / South Gables,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
kfc,KFC,,,https://locations.kfc.com/fl/miami/2375-sw-8th-street,2375 Southwest 8th Street,25.7655249,-80.2343944,33133,Bird Road Corridor,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
kaosushigrill,Kao Sushi & Grill,,(786) 864-1212,https://www.kaosushigrill.com/location-contact/,127 Miracle Mile,25.7498679,-80.2573676,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
keikbakeshop,Keik Bakeshop,Mr. Andres Mendez,(305) 763-1543,keikbakeshop.com,,,,,Coral Gables,food_beverage,Restaurants,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
kitchen57,Kitchen 57,Mr. Michael Altman,(786) 238-7179,kitchen57miami.com,,,,,Coral Gables,food_beverage,Restaurants,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
kojin20,Kojin 2.0,Ms. Katherine Mederos,(786) 747-1404,kojin2.com,,,,,Coral Gables,food_beverage,Restaurants,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
lacarreta,La Carreta,,(305) 444-7501,http://lacarreta.com/locations/,3632 Southwest 8th Street,25.7645278,-80.253849,33133,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
lacasitarestaurant,La Casita Restaurant,,(305) 448-8224,http://lacasitamiami.com/,3805 Southwest 8th Street,25.7647605,-80.2574504,33134,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
lalma,La Palma,,(305) 261-1113,,6091 Southwest 8th Street,25.7635162,-80.2947843,33134,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
latagorda,La Pata Gorda,Mr. Josue Sanchez,(786) 741-4961,lapatagorda.com,,,,,Coral Gables,food_beverage,Restaurants  Seafood,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
larosarestaurant,La Rosa Restaurant,Mr. Henry Zamarripa,(305) 215-7947,larosagastrobar.com,,,,,Coral Gables,food_beverage,Restaurants  International,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
lerccaf,Le Parc Cafe,,(305) 772-8785,https://www.coralgablescountryclub.com/leparc-caf%C3%A9,997 North Greenway Drive,25.7531139,-80.2748029,33134,Coral Gables,food_beverage,cafe,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
lepetitcaf,Le petit cafe,,,,92 Miracle Mile,25.7494937,-80.256453,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
letthemhavecake,"Let Them Have Cake, LLC",Ms. Estefania Peynetti,(305) 987-3428,letthemhavecakemiami.com,,,,,Coral Gables,food_beverage,Restaurants  Bakery,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
liquordreams,Liquor Dreams,,,,248 Giralda Avenue,25.7509971,-80.259922,33134,Miracle Mile,food_beverage,bar,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
littlecaesars,Little Caesars,,(305) 661-7202,https://littlecaesars.com/en-us/store/494/,4100 Southwest 67th Avenue,25.7313145,-80.3031852,33146,Bird Road Corridor,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
lokalburgersandbeer,Lokal Burgers and Beer,,,https://www.lokalmiami.com/,3190 Commodore Plaza,25.7277588,-80.2450623,33133,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
losgallegos,Los Gallegos,,,,6549 Bird Road,25.7336891,-80.3018927,33146,Bird Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
losjalapeosralway,Los Jalapenos Coral Way,,,,2090 Ludlam Road,25.7513742,-80.3039508,33146,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
losranchosralgables,Los Ranchos Coral Gables,Mr. Rafael Wong,(305) 220-5153,losranchossteakhouse.com,,,,,Coral Gables,food_beverage,Restaurants  Steakhouse,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ludos,Ludo's,,,http://www.ludosristorante.com,,25.727294,-80.2428835,33134,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
luisgalindolatinamericarestaurant,Luis Galindo Latin America Restaurant,,,,,25.7629767,-80.2880301,33134,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
lulu,Lulu,,,,,25.7269414,-80.2437806,33134,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
maizyagave,Maiz y Agave,Ms. Maria Vacaflores,(305) 723-9898,maizyagave.com,,,,,Coral Gables,food_beverage,Restaurants  Mexican,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
majorfoodgroupsadellerestaurant,Major Food Group | Sadelle Restaurant,Ms. Chloe Labiner,(917) 817-8770,majorfood.com,,,,,Coral Gables,food_beverage,Restaurants,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
malakorthaiisaan,Malakor Thai Isaan,,(786) 558-4862,https://malakorthaiisaan.com/,90 Miracle Mile,25.7495008,-80.2564058,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
mamanffeebakerykitchen,Maman Coffee Bakery Kitchen,,(305) 967-8260,,136 Miracle Mile,25.7493214,-80.2575054,33134,Miracle Mile,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
mameymiami,Mamey Miami,Mr. Massimiliano Giua,(305) 266-2639,mameymiami.com,,,,,Coral Gables,food_beverage,Restaurants  Latin Fusion,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
marathon,Marathon,,,,,25.6984482,-80.296181,33143,Sunset / South Gables,food_beverage,retail/convenience,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
marketnxt,Market NXT,,,,1306 Stanford Drive,25.7197254,-80.2776007,33146,University of Miami Area,food_beverage,retail/convenience,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
maryscafeteria,Mary's Cafeteria,,(305) 443-6672,,2542 Southwest 27th Avenue,25.744414,-80.238208,33133,Douglas Road Corridor,food_beverage,cafe,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
matsuri,Matsuri,,,,,25.7348063,-80.2881216,33146,Bird Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
mayfairgrill,Mayfair Grill,,(305) 441-0000,https://www.mayfair-grill.com,3000 Florida Avenue,25.7287604,-80.2410218,33133,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
mcdonalds,McDonald's,,(305) 667-3551,https://www.mcdonalds.com/us/en-us/location/10408.html,6700 Southwest 40th Street,25.7330265,-80.303271,33146,Bird Road Corridor,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
miamisbestpizza,Miami's Best Pizza,,(305) 666-5931,https://www.miamisbestpizza.com,5833 Ponce de Leon Boulevard,25.7103678,-80.2831932,33146,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
michyskitchen,Michys Kitchen,Ms. Michelle Arana,(305) 587-4965,michyskitchen.com,,,,,Coral Gables,food_beverage,Food and Drink Delivery,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
milamsmarket,Milam's Market,,(305) 446-4909,https://www.milamsmarkets.com/locations/,5767 Bird Road,25.7348316,-80.2884203,33146,Bird Road Corridor,food_beverage,retail/supermarket,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
millersalehouse,Miller's Ale House,,(305) 444-3600,https://millersalehouse.com/locations/coral-gables/,101 Miracle Mile,25.7498774,-80.2568796,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
mintleafindianbrasserie,Mint Leaf Indian Brasserie,,,,,25.7517984,-80.2602962,33134,Alhambra Circle,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
mishascupcakes,Misha's Cupcakes,Ms. Misha Kuryla,(786) 200-6153,mishascupcakes.com,,,,,Coral Gables,food_beverage,Restaurants  Bakery,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
misssaigon,Miss Saigon,,,,148 Giralda Avenue,25.7511157,-80.2577165,33134,Ponce de Leon Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
monalisapizzeriaitalianrestaurant,Monalisa Pizzeria Italian Restaurant,,,https://monalisapizzeria.menufy.com,,25.7643636,-80.2726987,33134,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
montesdeoca,Montes de Oca,,(305) 567-0306,,5241 Southwest 8th Street,25.7639815,-80.2805817,33134,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
montys,Monty's,,,,2550 South Bayshore Drive,25.7321159,-80.2324358,33133,Bird Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
mortonsthesteakhouse,Morton's The Steakhouse,,(305) 442-1662,https://mortons.com/,2333 Ponce de Leon Boulevard,25.7498738,-80.2584434,33134,Miracle Mile,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
motekralgables,Motek Coral Gables,Ms. Krizia Calero,(305) 396-8547,motekcafe.com,,,,,Coral Gables,food_beverage,Restaurants  Mediterranean,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
nomabeachatredfish,NOMA Beach at Redfish,Ms. Donatella Arpaia,(786) 668-8788,,,,,,Coral Gables,food_beverage,Restaurants  Italian,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
nakedfarmer,Naked Farmer,Ms. Mary Maness,(305) 487-7327,eatnakedfarmer.com,,,,,Coral Gables,food_beverage,Restaurants  Healthy Food,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
originaluncletomsbarbecue,Original Uncle Tom's Barbecue,,(305) 445-0844,https://originaluncletomsbbq.com/,3988 Southwest 8th Street,25.7643265,-80.2613823,33134,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
originiitalianmarket,Origini Italian Market,,,,6709 Southwest 40th Street,25.7336458,-80.3033534,33146,Bird Road Corridor,food_beverage,retail/supermarket,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
orionmart,Orion Mart,,,,,25.7626159,-80.3077582,33134,Coral Gables,food_beverage,retail/convenience,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
ornomiami,Orno Miami,,(305) 667-6766,https://ornomiami.com/,1350 South Dixie Highway,25.7126655,-80.2787112,33146,Coral Gables,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
ppolepizza,P.Pole Pizza,Mr. Stefano Carniato,(786) 618-5287,ppolepizza.com,279 Miracle Mile,25.7497157,-80.2642979,33134,Coral Gables,food_beverage,Restaurants  Pizza,$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
lmedor,Palme d'Or,Mr. Patrick Calvarese,(305) 445-8066,,,,,,Coral Gables,food_beverage,Restaurants  French,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ndaexpress,Panda Express,,,,1306 Stanford Drive,25.7198072,-80.2783364,33146,University of Miami Area,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
nerabread,Panera Bread,,(305) 448-0478,https://locations.panerabread.com/fl/coral-gables/137-miracle-mile.html,137 Miracle Mile,25.7498583,-80.2575152,33134,Miracle Mile,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
noramarestaurantskylounge,Panorama Restaurant & Sky Lounge,,,https://www.sonesta.com/CoconutGrove/index.cfm?fa=restaurant1.home,,25.7276463,-80.241296,33134,Douglas Road Corridor,food_beverage,restaurant,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
johns,Papa John's,,(305) 669-8800,https://locations.papajohns.com/united-states/fl/33155/miami/6701-bird-road,6701 Southwest 40th Street,25.7336497,-80.3030872,33146,Bird Road Corridor,food_beverage,fast_food,$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
