business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,rating_secondary_value,rating_secondary_source,top_delights,top_pain_points,osint_confidence,validation_tier,validation_confidence,red_flag_present,red_flag_severity,red_flag_category,red_flag_notes,pkp_node_type,pkp_edges_summary,pkp_picks_shovels_summary,pkp_undercurrents_summary,pkp_key_signals,pkp_primary_risks,pkp_primary_actions,chamber_member,source,batch_id,last_reviewed_date
la_casita_restaurant,La Casita Restaurant,,(305) 448-8224,http://lacasitamiami.com/,3805 Southwest 8th Street,25.7647605,-80.2574504,33134,Coral Gables,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
la_palma,La Palma,,(305) 261-1113,,6091 Southwest 8th Street,25.7635162,-80.2947843,33144,Coral Gables,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.55,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
la_pata_gorda,La Pata Gorda,Mr. Josue Sanchez,(786) 741-4961,lapatagorda.com,,,,,Coral Gables,food_beverage,Restaurants â€‘ Seafood,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
le_parc_caf,Le Parc CafÃ©,,(305) 772-8785,https://www.coralgablescountryclub.com/leparc-caf%C3%A9,997 North Greenway Drive,25.7531139,-80.2748029,33134,Coral Gables,food_beverage,food_beverage/cafe,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
let_them_have_cake_llc,"Let Them Have Cake, LLC",Ms. Estefania Peynetti,(305) 987-3428,letthemhavecakemiami.com,,,,,Coral Gables,food_beverage,Restaurants â€‘ Bakery,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
little_caesars,Little Caesars,,(305) 661-7202,https://littlecaesars.com/en-us/store/494/,4100 Southwest 67th Avenue,25.7313145,-80.3031852,33155,Bird Road Corridor,food_beverage,food_beverage/fast_food,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,geo:Bird Road Corridor; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
lokal_burgers_and_beer,Lokal Burgers and Beer,,,https://www.lokalmiami.com/,3190 Commodore Plaza,25.7277588,-80.2450623,33133,Coral Gables,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.55,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
los_ranchos_coral_gables,Los Ranchos Coral Gables,Mr. Rafael Wong,(305) 220-5153,losranchossteakhouse.com,,,,,Coral Gables,food_beverage,Restaurants â€‘ Steakhouse,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
ludos,Ludo's,,,http://www.ludosristorante.com,,25.727294,-80.2428835,33134,Douglas Road Corridor,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.55,N,,,,asset_node,geo:Douglas Road Corridor; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
macondo_coffee_roasters,Macondo Coffee Roasters,,(786) 860-5515,https://www.macondocoffee.com/,820 Southwest 20th Avenue,25.7650725,-80.2283995,33135,Coral Gables,food_beverage,food_beverage/cafe,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
maiz_y_agave,Maiz y Agave,Ms. Maria Vacaflores,(305) 723-9898,maizyagave.com,,,,,Coral Gables,food_beverage,Restaurants â€‘ Mexican,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
major_food_group__sadelle_restaurant,Major Food Group | Sadelle Restaurant,Ms. Chloe Labiner,(917) 817-8770,majorfood.com,,,,,Coral Gables,food_beverage,Restaurants,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
malakor_thai_isaan,Malakor Thai Isaan,,(786) 558-4862,https://malakorthaiisaan.com/,90 Miracle Mile,25.7495008,-80.2564058,33134,Miracle Mile,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,geo:Miracle Mile; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
maman_coffee_bakery_kitchen,Maman Coffee Bakery Kitchen,,(305) 967-8260,,136 Miracle Mile,25.7493214,-80.2575054,33134,Miracle Mile,food_beverage,food_beverage/fast_food,$$,,,,,,,,0.60,Moderate,0.55,N,,,,asset_node,geo:Miracle Mile; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
mamey_miami,Mamey Miami,Mr. Massimiliano Giua,(305) 266-2639,mameymiami.com,,,,,Coral Gables,food_beverage,Restaurants â€‘ Latin Fusion,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
marys_cafeteria,Mary's Cafeteria,,(305) 443-6672,,2542 Southwest 27th Avenue,25.744414,-80.238208,33133,Douglas Road Corridor,food_beverage,food_beverage/cafe,$$,,,,,,,,0.60,Moderate,0.55,N,,,,asset_node,geo:Douglas Road Corridor; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
mayfair_grill,Mayfair Grill,,(305) 441-0000,https://www.mayfair-grill.com,3000 Florida Avenue,25.7287604,-80.2410218,33133,Douglas Road Corridor,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,geo:Douglas Road Corridor; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
mcdonalds,McDonald's,,(305) 667-3551,https://www.mcdonalds.com/us/en-us/location/10408.html,6700 Southwest 40th Street,25.7330265,-80.303271,33155,Bird Road Corridor,food_beverage,food_beverage/fast_food,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,geo:Bird Road Corridor; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM+OSM+OSM+OSM+OSM+OSM+OSM,CG-OSINT-20260211-v2.0,2026-02-11
miamis_best_pizza,Miami's Best Pizza,,(305) 666-5931,https://www.miamisbestpizza.com,5833 Ponce de Leon Boulevard,25.7103678,-80.2831932,33146,Coral Gables,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
michys_kitchen,Michyâ€™s Kitchen,Ms. Michelle Arana,(305) 587-4965,michyskitchen.com,,,,,Coral Gables,food_beverage,Food and Drink Delivery,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
millers_ale_house,Miller's Ale House,,(305) 444-3600,https://millersalehouse.com/locations/coral-gables/,101 Miracle Mile,25.7498774,-80.2568796,33134,Miracle Mile,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,geo:Miracle Mile; sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
mishas_cupcakes,Misha's Cupcakes,Ms. Misha Kuryla,(786) 200-6153,mishascupcakes.com,,,,,Coral Gables,food_beverage,Restaurants â€‘ Bakery,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
monalisa_pizzeria_italian_restaurant,Monalisa Pizzeria Italian Restaurant,,,https://monalisapizzeria.menufy.com,,25.7643636,-80.2726987,33134,Coral Gables,food_beverage,food_beverage/restaurant,$$,,,,,,,,0.60,Moderate,0.55,N,,,,asset_node,sector:food_beverage; network:CGCC_ecosystem,POS; reservation platforms; inventory mgmt; social media; delivery apps,Commercial rent pressure; franchise standardization; labor cost inflation; digital-first ordering,avg_rating_trend; review_velocity; reservation_fill_rate; CSI,Lease renewal risk; labor retention; health code compliance; review volatility,Chamber engagement for co-marketing; sentiment monitoring; reservation optimization,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
